mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,zcr,rmse,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,mel_0,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tempo,label
-182.7672577,97.8731842,-0.296118438,14.16297436,4.14845562,8.647167206,2.980900764,5.998851299,1.320924282,4.447263718,5.93062067,4.369942665,1.616476774,0.07803559,0.071633659,2107.013627,2429.706132,4672.422634,18.14788054,12.34450677,15.00646347,15.46766452,15.95818513,15.87512603,15.46958949,0.478729188,0.459445864,0.506631136,0.548280716,0.523841381,0.518791258,0.513489544,0.521547794,0.491877645,0.48640433,0.494949847,0.47613728,6.693616867,1.352068186,1.067898273,0.61860615,0.403373003,0.269160092,0.12426962,0.083072431,0.048619889,0.030258385,0.020557642,0.015139867,0.010374065,0.002846969,0.018980472,0.026429888,-0.014249397,-0.001926533,0.008379185,151.9990809,fights
-215.8969574,89.10530853,-3.006425619,22.51264191,9.273168564,8.031964302,4.791901112,6.015923023,0.31361112,4.92012167,2.693339825,1.987815619,-1.158592939,0.094847378,0.062477861,2192.971141,2431.219486,4652.567628,17.24195666,13.00746412,15.42947913,15.8423237,16.86290157,17.6740237,17.5464615,0.471056491,0.506224632,0.533502698,0.497705907,0.519064128,0.524095833,0.462187499,0.433818698,0.452628046,0.464682966,0.447851658,0.467188329,7.414552689,1.383590102,0.732597888,0.516502976,0.422588676,0.26227355,0.124790579,0.113523602,0.067608081,0.041223552,0.022565637,0.015999349,0.009759453,0.004726054,0.005918475,-0.030011458,-0.006147124,-0.005379974,-0.002277073,99.38401442,fights
-304.655426,99.30698395,-10.60960197,14.44092464,-3.324016809,4.741044521,0.496085644,2.994498014,-0.174263224,2.070417166,0.052866913,2.440261841,0.2841627,0.112385362,0.018529695,2288.292197,2390.456513,4749.850154,17.50143424,10.92562149,13.33641023,14.35350211,15.29069727,15.75161501,15.79039415,0.584568918,0.592518091,0.579867065,0.574975133,0.59141171,0.579160988,0.554563403,0.558796644,0.550115645,0.546083391,0.548433781,0.563227475,0.440020621,0.318953574,0.36409384,0.243876174,0.16201213,0.091445684,0.044682346,0.029530803,0.020585522,0.012642439,0.007617175,0.00510789,0.003471588,-0.005314533,0.001843795,-0.026728536,0.013502819,0.007936415,-0.00482638,117.4538352,fights
-227.61026,110.1845245,11.16139221,15.20047283,8.090579987,16.99530411,0.110889554,6.541431427,2.093708038,4.813878536,0.88378036,3.810240746,0.967325151,0.081683609,0.060305275,1873.823331,2097.256106,4099.557167,19.57549381,12.77079099,15.35129265,15.8247317,18.74137477,17.92319274,19.14202322,0.50703156,0.433059812,0.462120742,0.531255424,0.611179054,0.515181303,0.478351444,0.53153789,0.460200995,0.457402796,0.472516388,0.469616473,7.435659885,1.689224839,1.076719522,0.628560841,0.430751503,0.22641784,0.141041741,0.092150033,0.053155251,0.047146287,0.034870431,0.024711797,0.011971087,0.014613885,0.030584163,0.057507821,0.053461034,0.026540182,0.018784288,117.4538352,fights
-294.1122131,103.1254807,4.297855377,22.40852165,9.992821693,11.55144405,6.507421494,7.668932438,4.257101536,7.801125526,6.651947975,4.655203819,4.801281929,0.052498158,0.044050753,1512.634951,1999.823219,3156.708747,17.9522864,12.26202194,15.00984692,15.04076185,16.07240146,16.85256473,16.11180127,0.605961323,0.55043745,0.510789633,0.496780068,0.472480357,0.470858157,0.470661134,0.520339429,0.57515645,0.612750411,0.600989282,0.59823066,2.627151251,1.198305607,0.773712516,0.516301751,0.307305455,0.190415859,0.089970939,0.058058854,0.032110605,0.020482777,0.013756088,0.008144055,0.005190462,0.026662555,-0.008503467,-0.008697097,0.016117689,0.006966242,0.005171077,123.046875,fights
-246.2839508,83.2566452,4.100988865,20.50945091,8.310992241,10.60877705,5.319704533,6.110878944,3.078043222,4.121738434,4.228870869,4.886866093,4.672505379,0.067574131,0.063873149,1640.640593,1909.177057,3509.991103,15.89844713,11.92002419,14.29192479,14.35353448,15.32354048,15.5674917,15.63386288,0.5863989,0.489815146,0.480988055,0.465421706,0.421788603,0.419647098,0.455399245,0.45462057,0.443773806,0.443724781,0.476873189,0.590425611,8.805157661,1.855838299,0.965619683,0.64266777,0.553473413,0.380313039,0.265964389,0.168639779,0.124879226,0.079094715,0.049984135,0.033042055,0.020708166,0.001816198,0.003979688,0.007061054,0.013784801,0.002234664,0.006835753,123.046875,fights
-192.4740295,90.10216522,5.372765064,17.39245605,9.180111885,9.64031601,5.475485802,5.946627617,3.75359273,6.95123148,6.183444023,2.335022926,-0.159182966,0.091211114,0.071236417,2163.748325,2442.246001,4658.796857,16.90200731,12.3704775,14.77549076,15.1895165,16.30651658,16.14421074,15.60363365,0.445664078,0.462982535,0.475505859,0.496146202,0.574606955,0.552423358,0.558572233,0.560281038,0.549721837,0.528859735,0.479432851,0.45061329,9.328396797,2.395664454,2.322033882,1.349779248,0.777362883,0.596709371,0.254306465,0.170132935,0.107714683,0.065323777,0.049824961,0.041169785,0.027604088,0.036645939,0.006258796,0.007434711,0.062206986,0.020610776,-0.008913314,135.9991776,fights
-192.0565033,87.7561264,-0.521454155,18.95298767,6.374788284,10.2968874,6.654878616,7.237001896,3.936082602,3.798924923,3.617112398,3.631734371,3.319468737,0.082015413,0.080649003,1899.206411,2124.359341,4067.04951,15.69412692,11.6200251,13.78527786,14.60162524,15.18617617,15.62896053,15.55056754,0.568799913,0.488269806,0.506839395,0.517922521,0.454701215,0.453498423,0.496706843,0.483342707,0.494759351,0.506855845,0.508227825,0.560391307,9.928878784,1.899495959,1.433918953,0.966584027,0.665460229,0.453579545,0.294118106,0.212289453,0.138679221,0.09014713,0.058586035,0.039848115,0.028101407,0.002305315,-0.005644179,-0.006220465,0.004907925,0.001961465,-0.000103325,117.4538352,fights
27.16763687,90.12751007,11.00298214,15.80241871,6.059235096,6.693924427,3.754036665,5.52292347,2.37147975,3.735789537,2.970614195,3.027618885,2.060259819,0.093386782,0.352083802,2510.922312,2878.758011,5933.359998,15.59090492,12.15334798,14.2875863,14.86393194,15.37489692,15.41249709,14.73572744,0.502796412,0.567963958,0.623114169,0.591476619,0.52484858,0.516505718,0.453974158,0.470312983,0.522013366,0.557715535,0.525851011,0.493899852,133.059433,40.91440582,24.29368019,13.16204548,7.183438301,4.152154922,2.676690102,1.85721004,1.126017094,0.72845763,0.587628424,0.423724294,0.290811747,0.000672962,0.017265237,-0.052754348,-0.006910136,-0.000293222,0.000721663,135.9991776,fights
-256.5298767,84.89367676,1.302710891,18.31799316,9.99107933,8.826111794,4.502210617,3.274161339,1.370210409,3.730801821,2.713505983,0.696684897,0.640496671,0.077025225,0.044025008,1850.257312,2104.155432,3886.348343,19.3531445,12.48460138,14.93346437,15.19774152,16.13568355,16.85087591,16.03886393,0.466699868,0.45447576,0.482484013,0.46402216,0.446528941,0.443259507,0.46701324,0.515889823,0.474502921,0.471618801,0.457571954,0.444084227,4.990989208,0.934041858,0.507111609,0.413688272,0.279850364,0.190299779,0.102002047,0.066622026,0.044136077,0.028646888,0.018104168,0.01115731,0.007352579,0.01942204,0.02627155,0.008801443,-0.008925348,-0.007148978,-0.005013768,117.4538352,fights
-231.5101013,117.7805862,-2.112052202,14.30052853,4.592935085,10.1981163,-0.656480968,4.564653873,-0.749884427,1.874117136,-1.063641906,2.662382364,0.198533058,0.089941604,0.045411758,1891.59211,2120.062747,3954.977984,18.29884427,12.95438689,15.85584557,16.14538238,17.42483408,17.05259172,17.49643815,0.485858053,0.444180191,0.47764641,0.434750885,0.440681368,0.423147529,0.447180837,0.573518455,0.474352151,0.425205797,0.431748658,0.527620673,2.88152051,1.503394723,0.961827517,0.802135527,0.556458414,0.281497806,0.122482516,0.064298667,0.033986207,0.025686635,0.020295333,0.014665516,0.008053771,0.06792004,0.062628264,0.093006,0.017934046,0.021023401,-0.017469351,123.046875,fights
-266.070282,135.7776947,-6.284554005,16.90411568,8.297743797,14.03892326,5.140539169,10.50908089,5.487132072,7.631412983,6.923721313,4.72520256,2.730217934,0.047804578,0.055239934,1295.868122,1784.365093,2554.350181,15.55867569,12.43730571,14.73154055,14.91879264,16.58704083,17.0457395,16.23968233,0.592113197,0.556559741,0.534116983,0.533695459,0.559994519,0.569807649,0.584389627,0.629602015,0.533639371,0.466519445,0.49964413,0.559924185,2.976713657,0.913274467,1.793739438,1.169288039,0.740674376,0.382682413,0.122353233,0.062897466,0.023672311,0.012645653,0.008984858,0.00474357,0.002088111,-0.01400255,0.109057274,-0.017272068,0.095107981,0.041025342,0.035861303,117.4538352,fights
-191.891449,114.7803955,-19.28640366,10.06223583,1.791416168,8.290866852,9.347548485,9.83633709,2.202538967,6.765199661,6.801528931,2.448362112,0.824749947,0.084255393,0.076204345,1697.432014,1886.268172,3241.048257,18.85951876,11.74900107,15.45010202,16.32797857,16.56991613,17.5608364,15.88733049,0.403595984,0.406144053,0.47531569,0.492973655,0.495471597,0.470317334,0.464592278,0.4601143,0.48566094,0.537190735,0.47853899,0.426838219,5.529399395,1.318536639,2.895308495,3.470682383,1.816144705,1.041912436,0.269365609,0.185370266,0.087015472,0.036034103,0.020240579,0.013748692,0.010564459,0.022715381,0.020391467,-0.031890498,-0.002913022,0.000698456,0.004772461,129.1992188,fights
-199.8378906,125.1140594,-11.06519413,25.87804604,-1.397187114,13.44617939,-2.076173067,7.044207096,-0.310802013,3.593067884,-0.282548845,2.444365978,-0.677566886,0.07258867,0.044373378,1744.089654,2091.515248,3687.244143,19.4351597,12.04036423,14.72300626,15.13016288,16.07247076,16.31825168,18.43145611,0.48555702,0.497564822,0.511371434,0.493227094,0.512705922,0.518066227,0.526927531,0.550755858,0.515544057,0.499029815,0.469251037,0.458258539,2.485886335,0.890225112,0.624609828,0.303583175,0.177357763,0.102278106,0.050427534,0.025510041,0.01300414,0.007129709,0.003979334,0.001787344,0.000576379,0.011808106,0.015380794,-0.012114896,0.00105232,0.009742305,-0.008619728,135.9991776,fights
-198.7452393,119.121048,-15.6071806,25.51321983,-2.798059702,10.53427029,-4.30915451,6.391174793,-2.66212821,3.907652617,-1.637686491,2.928047657,-1.127729535,0.080064477,0.049249973,1825.559608,2090.945931,3818.079309,20.12860956,12.94394231,15.3744406,15.08349619,16.30035241,16.45200571,19.06465512,0.533689678,0.457063854,0.486147463,0.449158669,0.497181237,0.445645422,0.438541979,0.486044586,0.441722214,0.465303451,0.4269391,0.477556705,3.420126677,1.245967984,0.775348663,0.392215312,0.241793707,0.134005487,0.079062961,0.043118205,0.019616852,0.00927082,0.004717465,0.002102782,0.000681705,0.046550196,0.049938082,0.016073519,0.059365628,0.000507842,0.003724966,117.4538352,fights
-193.1682892,97.57395172,22.25226974,28.89015007,14.84713078,15.88460922,8.68359375,8.577037811,4.742212772,5.370943069,3.32882762,2.492342472,2.116549969,0.060412713,0.119045384,1664.617233,2117.41891,3636.001969,16.40914803,12.52611458,15.5527363,15.4680757,16.02565768,16.12633604,16.60874078,0.565950871,0.602642,0.649871528,0.555150211,0.515633523,0.496290267,0.489637017,0.489531308,0.501493156,0.536076665,0.505365252,0.531519711,24.6097374,5.642381191,2.600152969,1.529789805,1.04442513,0.676945388,0.406282723,0.277241766,0.175917178,0.124882929,0.090038218,0.062865511,0.039280426,0.055888483,0.037241902,-0.027629541,-0.052169224,-0.030614692,-0.007156048,129.1992188,fights
-227.61026,110.1845245,11.16139221,15.20047283,8.090579987,16.99530411,0.110889554,6.541431427,2.093708038,4.813878536,0.88378036,3.810240746,0.967325151,0.081683609,0.060305275,1873.823331,2097.256106,4099.557167,19.57549381,12.77079099,15.35129265,15.8247317,18.74137477,17.92319274,19.14202322,0.50703156,0.433059812,0.462120742,0.531255424,0.611179054,0.515181303,0.478351444,0.53153789,0.460200995,0.457402796,0.472516388,0.469616473,7.435659885,1.689224839,1.076719522,0.628560841,0.430751503,0.22641784,0.141041741,0.092150033,0.053155251,0.047146287,0.034870431,0.024711797,0.011971087,0.014613885,0.030584163,0.057507821,0.053461034,0.026540182,0.018784288,117.4538352,fights
-156.9975586,126.0641861,-3.555507898,20.20333672,7.626514435,7.349263191,4.989552021,4.909503937,1.171867609,2.940072775,0.284046769,1.424990892,2.420113325,0.07072406,0.090366349,1747.275244,2141.990893,3671.680755,19.81796669,12.61735245,15.45267869,15.79262248,16.78951041,17.63458946,16.04117715,0.511368632,0.442875624,0.52204901,0.481032878,0.427894622,0.493547767,0.481715292,0.584210396,0.51006192,0.486694247,0.449765056,0.44565922,11.04941082,3.962566137,1.931356192,1.189516664,0.799151599,0.446324587,0.265474081,0.139006257,0.077969015,0.042913616,0.023046175,0.017816586,0.013075158,0.003757594,0.122665768,0.012219214,0.043723125,-0.005500549,-0.013718532,129.1992188,fights
-155.1165161,132.6377869,-6.220714092,27.33980751,4.237474918,14.36395454,1.329256654,7.607339382,0.097826578,4.199875832,-0.837673128,2.635776758,0.86248678,0.051612209,0.110547803,1377.020429,1827.929532,2860.872921,21.47274395,12.28200191,15.37565459,15.33869004,16.50312991,16.76484307,17.20466895,0.464860052,0.452236712,0.495113164,0.46425727,0.5056476,0.480254799,0.462811202,0.477202952,0.48229605,0.545436561,0.468002588,0.443958193,17.99352646,4.895500183,1.894099951,1.432901978,0.96449244,0.468996018,0.258694261,0.131905928,0.062902324,0.033276927,0.019367201,0.009167431,0.003234118,0.035933307,0.025529807,0.004559993,0.012661245,0.009212617,0.00431891,123.046875,fights
-209.701889,88.99510956,6.336527824,20.59493828,7.229530334,8.890557289,3.844217777,0.207394615,0.833315909,0.717243671,1.621072769,2.974173069,0.757403135,0.105082431,0.039505444,2498.735603,2708.49266,5485.189043,16.49967614,12.87929654,15.83554074,15.52426401,16.26427251,16.14890041,15.09428704,0.391452521,0.406523287,0.471345782,0.626191735,0.491878629,0.513406038,0.499751806,0.422816962,0.382227033,0.406971633,0.540272951,0.4138107,1.916340709,0.907411516,0.388659179,0.273611277,0.218354017,0.136592016,0.066832162,0.048479114,0.029844718,0.018886063,0.012274213,0.008867787,0.006710612,-0.046163814,0.019034875,0.00220724,-0.049123292,0.003758301,0.015249474,103.359375,fights
-116.9936447,115.4985123,-4.720661163,21.1200943,0.996349037,10.54286385,-1.874413013,4.466547489,-0.801826715,3.554332733,-1.473177075,1.47933054,-0.926150203,0.076613742,0.113604732,1811.680096,2135.131678,3887.408778,20.75696928,11.98390364,14.7643711,14.89638102,15.98149754,15.87139141,16.54765405,0.4967843,0.476739913,0.496576369,0.487859368,0.499058664,0.484576702,0.491275877,0.519133389,0.513943017,0.496657759,0.482691318,0.486822426,16.62179947,7.153901577,3.662323952,2.307875872,1.306026459,0.843936026,0.493935376,0.237332761,0.129560888,0.077972561,0.045377281,0.025125513,0.010907695,0.002661814,0.010213541,0.007271957,0.01421931,0.004034112,-0.000660177,129.1992188,fights
-277.6660461,102.7661209,4.923675537,20.80138397,9.889243126,8.993517876,6.43076992,6.305378914,2.746765614,3.604362011,2.749311447,1.963463783,1.143539429,0.066197918,0.042296633,1694.203061,2093.613639,3481.802811,18.82317827,13.36957952,15.46366506,15.98349809,17.27563386,17.29569688,16.07707726,0.43587184,0.420458168,0.487483978,0.458781481,0.475772202,0.446042031,0.452336252,0.51406765,0.488574654,0.508933663,0.516908467,0.493360639,3.258728504,0.638554811,0.437570453,0.296455294,0.200351924,0.127326354,0.062363844,0.041635346,0.024170145,0.014517306,0.009559993,0.00688636,0.005182398,0.051422179,0.051180932,0.077740572,0.002765659,0.013828983,0.014923588,117.4538352,fights
-193.8436584,121.9602203,-2.086603165,28.39538193,12.45013905,12.30940533,0.529273212,7.515247345,4.737941265,3.856707573,3.03315258,3.628103018,2.032676697,0.051819898,0.115224034,1380.976497,1777.310175,2869.972846,16.70435329,12.14252302,14.54954121,14.90814477,16.56812645,16.51258567,17.49206548,0.475249261,0.500261784,0.569741845,0.563538253,0.590275645,0.575947165,0.512129664,0.490894884,0.493011892,0.493695736,0.477751106,0.469731331,16.34615135,6.123908043,2.766083002,1.731143236,1.840869546,1.297649741,0.602580607,0.388691097,0.131377354,0.062687404,0.04208038,0.026103497,0.01523885,0.027072082,0.020117604,-0.028951126,-0.016253476,0.004670699,-0.016547084,129.1992188,fights
-272.5328369,83.23419189,21.23435402,26.04981422,15.83423328,15.20221329,8.783616066,8.5685215,5.166938305,4.595141411,3.275063992,1.83476162,1.322497368,0.057537014,0.067413695,1476.941188,1836.475689,3197.831061,16.30204269,12.30480927,14.76906139,14.84110739,15.48058101,15.58680347,16.43396725,0.54022783,0.571353793,0.558498919,0.479953676,0.443566918,0.439282328,0.434724182,0.443074316,0.468561202,0.489739478,0.467551321,0.490288168,11.0286808,1.576532483,0.740962446,0.480132669,0.412646532,0.268310994,0.165731996,0.132037595,0.08094044,0.060884837,0.045240797,0.033330213,0.024545308,0.018335356,0.016099346,-0.027587457,-0.012163639,-0.023023873,0.001759393,123.046875,fights
-88.73482513,88.64241791,7.448263168,15.1761322,6.554162025,9.852865219,3.669782877,6.395311832,2.05837965,5.868856907,3.338112593,3.446376324,1.569898844,0.080970252,0.177033007,2107.072784,2424.529464,4820.473467,17.62658404,12.79232851,15.10844107,15.41808718,15.80508131,15.36577926,15.00223294,0.384693265,0.408048272,0.492909431,0.630110741,0.457743317,0.429193348,0.408061087,0.37157315,0.388754696,0.406953812,0.502916098,0.415634185,42.3839035,11.76704407,8.046530724,4.495815754,3.105120182,1.673542619,0.845248878,0.54172343,0.35738185,0.230434135,0.205118433,0.209242001,0.147071689,-0.072381775,0.002026773,0.050451956,-0.037680011,-0.001044951,0.011293064,123.046875,fights
-111.4981537,78.61473083,14.41242123,11.86574745,8.214687347,9.302713394,5.444092274,7.028522491,3.441552877,5.448633194,1.751922965,2.512089491,0.581825256,0.098257852,0.128077567,2490.222176,2692.077095,5748.416836,17.6224648,11.88007038,13.95341752,14.76374631,15.16576971,14.7474753,14.45129439,0.480586171,0.481913567,0.504068613,0.552488983,0.531983793,0.512302279,0.512849033,0.531852424,0.5242818,0.531880558,0.525139868,0.492744356,22.92144012,5.623496532,3.525458336,3.249417305,1.517653942,0.787226319,0.462759048,0.274542272,0.178053886,0.132982001,0.114560694,0.121035315,0.113328271,-0.009255471,0.007158125,-0.003821533,0.000656831,-0.003718827,0.003783487,123.046875,fights
-131.4461212,117.5457458,-4.516946316,26.15698624,8.970606804,6.703840256,6.405668259,6.633374214,4.083902359,3.935642958,2.797610044,3.956045151,2.887266397,0.062418522,0.151751146,1626.391204,2098.520856,3482.124226,15.310567,13.58949537,16.24889724,16.24140551,16.94932396,18.2209572,15.85854629,0.569616556,0.468301862,0.489547104,0.510242522,0.516634107,0.562788188,0.461051226,0.514538646,0.484518319,0.434872717,0.481524557,0.47567898,34.67156219,6.777357578,3.843031168,2.082992315,1.338324428,0.86281389,0.56068337,0.363980293,0.202910885,0.103587218,0.053582065,0.03103845,0.018612923,-0.051779924,0.076306636,-0.041723381,0.061471422,0.003251065,-0.018184073,103.359375,fights
-154.9169769,112.2097321,1.441164494,12.09022808,6.890670776,10.00496387,5.399950981,3.114397287,1.547853231,3.397592306,3.694510221,1.818193913,0.366744071,0.079785541,0.079744354,1982.250874,2412.49989,4208.686862,16.0206177,13.0095537,15.25899557,15.69235973,16.69123847,16.44099788,15.43241467,0.416959047,0.437788248,0.500702858,0.556485116,0.470244318,0.483213633,0.510376513,0.558294773,0.485160887,0.448804528,0.502425134,0.426386565,7.904956818,2.666360855,1.668956399,1.206059217,0.84044832,0.502498329,0.188375041,0.100773677,0.06114665,0.039938319,0.031852938,0.018583283,0.011235083,-0.038385488,0.012943278,0.03483647,-0.030139612,0.012638742,0.001635654,143.5546875,fights
-155.9781342,92.14004517,-4.976652622,18.1029892,2.377070189,6.91463995,1.096037149,1.347029805,-0.609396935,1.870079994,-0.231518671,1.161466002,-0.305528075,0.107152233,0.099717699,2052.462999,2155.279292,4187.892967,15.55228642,12.09981283,14.95284296,15.13276625,16.26700336,16.90491304,15.44882682,0.369050622,0.387520462,0.426469088,0.446946323,0.415097654,0.396470636,0.413034767,0.45610112,0.491643608,0.436556906,0.451816291,0.382164419,12.45419216,8.671714783,5.864204884,3.377002716,2.584310532,1.656785965,0.769093037,0.408455342,0.321555108,0.304324716,0.218956515,0.119353078,0.068541542,-0.022217014,0.001093462,0.028891944,-2.30E-05,0.001022963,-0.007695619,123.046875,fights
-215.7943878,81.92266846,8.736908913,18.95514488,9.434708595,8.49475956,3.576928616,0.793827295,1.343442559,2.330937862,1.703720927,2.321451426,0.845766306,0.122063842,0.036905549,2712.415529,2828.609384,5938.570492,15.86752745,12.53867671,15.60424961,15.5963467,16.55913345,16.24123296,15.79574299,0.412739038,0.421993464,0.48390609,0.626561344,0.493687332,0.488755614,0.48544237,0.439139724,0.406229317,0.42093882,0.544114888,0.439587206,1.675453901,0.686952293,0.355370313,0.26322484,0.200999379,0.130385399,0.067238688,0.04504285,0.030589242,0.020317897,0.013492504,0.010933134,0.009239142,-0.048249634,0.011959196,0.017291357,-0.045025792,0.002961868,0.015194198,103.359375,fights
-258.6817627,101.4069748,2.347052336,17.91400719,6.974896908,8.685500145,5.101745129,4.314051628,1.396438241,2.976262569,1.9521631,2.563825607,1.057399035,0.070697402,0.029552015,1811.647595,2194.04862,3949.557628,14.95622205,12.1634872,14.64033378,14.83820834,15.76400246,15.91914084,15.41671676,0.432188302,0.461252421,0.551268756,0.570732951,0.531067193,0.496676922,0.45430547,0.427637398,0.42413196,0.486918181,0.471763015,0.434074163,1.265658021,0.329888374,0.207673192,0.105316512,0.080285035,0.048462596,0.023348158,0.015782135,0.010581098,0.007309978,0.004899616,0.003489456,0.002229517,0.015240206,0.016408202,-0.013862789,-0.03117045,-0.00495676,-0.001896768,103.359375,fights
-150.2954712,132.9580994,-13.05674171,22.17087364,-0.422082633,12.28840637,0.031712107,6.993322372,-0.388901711,3.74580431,0.707460105,2.315624475,-0.738363087,0.068963467,0.085431769,1563.657446,1910.465149,3188.483422,19.75518027,12.17262214,14.9915215,15.31260259,16.26930989,16.49020324,17.32385551,0.50289309,0.462288439,0.47748363,0.478498876,0.501466334,0.493783772,0.495947808,0.539501965,0.503702521,0.490522832,0.473234296,0.461512595,9.52515316,3.512701273,2.632813931,1.607308149,0.971647859,0.486577123,0.20740132,0.104365535,0.050068934,0.025348276,0.012614759,0.005663489,0.001853061,0.017452124,0.031907019,-0.006075729,0.034204688,0.009066169,-0.005137437,117.4538352,fights
-225.587265,114.7909393,3.801493645,13.26693535,8.648283958,8.31137085,2.96819067,2.28764677,-2.713404655,2.725832224,0.142869502,0.66177398,-0.980332077,0.073837687,0.044805225,1907.312448,2373.911356,4107.009473,18.63510443,14.80408582,16.61657001,16.37020457,17.31836331,16.76782336,15.59170523,0.391621739,0.364938855,0.343039393,0.329000026,0.355057329,0.343977213,0.447907209,0.374908656,0.324189991,0.340830654,0.405769169,0.519220054,3.320994139,1.3360883,0.485155731,0.28233242,0.23273845,0.141432866,0.049549479,0.03421288,0.014816268,0.007571035,0.00491561,0.004352801,0.003031964,0.078719981,-0.131732929,0.121051024,-0.07387055,-0.033346979,-0.014539914,112.3471467,dialogues
-178.7651367,110.7307205,7.923309326,16.63090897,7.606287956,-0.010058883,0.334288448,-9.420315742,-1.61153996,-2.967555285,-1.775846004,-7.746506691,-4.867354393,0.071582274,0.135026619,1791.724534,2245.079226,3477.629781,18.50132553,16.69000102,19.24325288,18.35253243,19.58134777,19.03108247,16.35250584,0.302900881,0.346308351,0.312521368,0.32180801,0.295176357,0.33126989,0.34845531,0.34564653,0.364202201,0.337834775,0.3286677,0.280733973,34.92199707,15.42884064,8.832966805,2.879305601,1.243649244,1.058347821,0.591781974,0.173694804,0.121454611,0.051082607,0.035886593,0.029137705,0.030509043,-0.038405509,-0.00190388,-0.012767642,0.031041746,0.007498497,0.00402302,123.046875,dialogues
-196.6668243,91.30369568,1.837470412,27.6996994,0.888302028,2.539801598,-2.353809118,-0.098536074,-0.583191156,3.577175856,5.629937172,-1.419794321,5.192611694,0.08451247,0.099217452,2088.61623,2303.069315,4268.30305,17.07562134,15.14406089,18.11619871,17.09907928,17.99781212,19.25696706,17.15912438,0.354723811,0.346472144,0.356490016,0.366370291,0.374899089,0.379717231,0.419320077,0.470045179,0.488977432,0.48584047,0.411991596,0.376417279,9.544143677,9.546870232,5.18943882,2.510071754,1.084592342,0.92135632,0.504794896,0.36657539,0.327519417,0.111411013,0.056797318,0.025464216,0.006822674,-0.030093471,-0.028236973,0.010792937,0.040970894,-0.024856018,-0.005702715,112.3471467,dialogues
-216.2275543,62.96147537,-17.99501991,7.753102779,2.387096643,-0.27901414,-3.652790308,-0.915800691,-8.969661713,0.502417147,1.732713103,0.07017529,1.635264516,0.144209762,0.059781525,2748.13946,2533.324868,5381.545608,17.19914581,15.76419368,17.57719091,16.69508035,17.93471965,18.3966117,16.90356628,0.40645051,0.43021816,0.437530369,0.450350851,0.426108092,0.387970477,0.36463514,0.359391361,0.379019439,0.375312358,0.377786815,0.3957479,2.121503115,3.01915431,2.75255084,1.561120987,1.72243154,1.372475743,0.628588796,0.483882844,0.247200161,0.094135299,0.036712091,0.024389328,0.010858148,-0.026260507,-0.004075623,-0.032415964,0.0176648,0.011315714,0.006816316,99.38401442,dialogues
-105.7821198,94.08624268,7.345808983,-13.0435915,0.487199396,-1.400786042,-11.99290943,-9.212633133,-16.78794479,-14.12334919,-2.176033735,-12.69077969,-11.06677151,0.098689693,0.183085263,2439.348412,2732.881429,5289.799409,21.01189567,16.19281305,18.37800295,17.3908614,18.89725339,18.70888205,17.68069576,0.380282879,0.374238491,0.367801785,0.348765552,0.341310233,0.357234448,0.343274713,0.323461413,0.296809584,0.297979712,0.328634471,0.345759124,54.19773102,32.47052002,12.96485138,5.566349983,5.115345955,3.285783768,0.788660109,0.378365517,0.189941093,0.108843267,0.168640196,0.165558353,0.147446916,0.003024472,0.018835037,0.000179539,-0.000887012,-0.001765138,-0.001016652,129.1992188,dialogues
-261.5699463,95.06229401,-13.637743,9.273469925,-1.102467299,-6.781795979,-1.735882163,-8.526090622,-7.78023243,-2.3487041,-2.829633713,-2.893446445,-4.172580242,0.10142474,0.038366247,2218.52041,2361.203557,4418.60691,18.98109304,15.37173371,17.05944176,16.52961748,17.87123764,19.81234153,16.91075262,0.392172664,0.422235548,0.39780423,0.39692241,0.399198771,0.395950019,0.377818733,0.360344172,0.368419975,0.347539365,0.366458058,0.390941888,2.195748568,1.184007764,0.826685369,0.268703848,0.243912309,0.165594324,0.073027022,0.05754913,0.028944159,0.017600173,0.004717796,0.003482492,0.002577679,-0.011803996,-0.003922636,0.003991183,0.015940392,0.004380738,-0.00582522,135.9991776,dialogues
